distance,travel_time,policeCarNodeID,eventNodeID
10243.48,613.7,1949506801,1455170103
1084.191,113.6,1949506801,33245542
14772.912,801.3,1949506801,5464922202
3235.445,241.5,1949506801,1200708002
4152.109,246.2,1949506801,106339
4614.847,242.6,1949506801,290184807
7218.323,494.0,1949506801,8718097673
14841.791,729.5,1949506801,10527488
5664.681,365.4,1949506801,7113036473
5670.28,393.0,1949506801,662809
11278.792,726.9,1949506801,2309361061
5980.457,352.7,1949506801,1374829536
6731.1,470.1,1949506801,10171785375
244.424,17.9,1949506801,21298058
4265.87,316.7,1949506801,650642
6008.014,444.6,1949506801,5628342582
6920.64,413.6,1949506801,2140424914
4068.729,208.5,1949506801,1024931
5687.701,432.3,1949506801,79318
13305.365,772.9,1949506801,6342111778
9505.436,642.7,1949506801,2293040241
13883.838,830.6,1949506801,35878936
14903.168,1005.5,1949506801,1188814413
4176.204,237.8,1949506801,1085973854
4284.338,228.6,1949506801,2305536186
9832.661,669.2,1949506801,5854161
8356.693,537.8,1949506801,6898251648
5784.784,405.901,1949506801,3165358594
4169.135,305.4,1949506801,650637
4821.914,302.4,1949506801,84322354
4329.932,232.8,1949506801,16263628
12087.097,720.0,1949506801,3586409655
10331.711,713.5,1949506801,6961402624
12459.305,914.1,1949506801,1683116521
6981.885,500.3,1949506801,79745
6382.802,472.6,1949506801,5622293313
5428.279,389.1,1949506801,25335259
4329.813,239.4,1949506801,35677053
7224.669,470.1,1949506801,21616668
5685.289,397.5,1949506801,1133937499
7951.819,414.8,1949506801,109287
3785.276,239.6,1949506801,3516220336
3957.439,265.4,1949506801,6076862760
2722.928,159.2,1949506801,452626365
6996.796,419.1,1949506801,6781309637
4425.045,275.9,1949506801,12534271
4218.755,263.9,1949506801,7993719585
9221.455,630.2,1949506801,30688493
10347.92,697.1,1949506801,1028811498
4692.094,326.4,1949506801,1485390121
8396.401,583.9,1949506801,25554680
3342.896,259.3,1949506801,7190328
6331.41,359.5,1949506801,1890042058
2094.399,115.5,1949506801,974588761
7489.857,499.1,1949506801,28381107
3336.427,206.1,1949506801,615943676
4831.043,316.5,1949506801,1258855228
1376.321,71.6,1949506801,1288325571
11208.902,616.0,1949506801,1075385900
7332.681,494.1,1949506801,33363241
4965.826,357.7,1949506801,158651
4576.589,321.1,1949506801,662845
12285.808,772.9,1949506801,257686128
9006.294,542.3,1949506801,262181978
13536.723,854.8,1949506801,482487858
6792.553,438.0,1949506801,9021421239
1958.357,124.001,1949506801,980255855
2764.985,163.8,1949506801,1200648800
4554.203,288.1,1949506801,660505
8597.604,631.3,1949506801,504674415
10311.535,711.1,1949506801,6961402622
5624.689,424.8,1949506801,25335244
13017.194,732.8,1949506801,482592849
9827.194,509.7,1949506801,1330223951
5130.309,360.801,1949506801,30465464
4698.597,288.9,1949506801,647825
5859.657,373.2,1949506801,6087222828
12504.66,758.7,1949506801,446762390
3697.433,195.8,1949506801,79511
3301.067,169.0,1949506801,743184422
11301.864,678.8,1949506801,6608850054
6976.449,398.4,1949506801,1342671144
7308.312,491.2,1949506801,32957192
9138.572,557.1,1949506801,6900006530
6939.805,526.9,1949506801,79408
8016.848,497.0,1949506801,6944304406
10394.988,692.8,1949506801,1434898295
2880.017,287.5,1949506801,649565
6307.312,461.3,1949506801,281705
7330.495,544.6,1949506801,16940755
4739.418,255.699,1949506801,8189057352
11518.833,588.2,1949506801,255927268
7281.668,538.5,1949506801,3205247780
13014.716,790.1,1949506801,2324660673
5244.22,308.199,1949506801,291339493
5546.563,407.9,1949506801,283286492
399.573,36.4,1949506801,25313711
14109.592,925.7,1949506801,2228889682
9035.706,632.8,1949506801,28830609
11975.672,731.5,1949506801,1801655728
9957.652,586.2,1949506801,8060089223
7308.772,499.3,1949506801,13822918
11194.207,704.6,1949506801,10529295
5006.842,367.7,1949506801,5630226088
7407.617,537.0,1949506801,325183789
7337.603,531.1,1949506801,16940770
12132.292,668.6,1949506801,3185370296
7470.015,496.1,1949506801,25686431
10610.295,667.0,1949506801,9279998221
11729.727,782.7,1949506801,32545745
11787.657,721.6,1949506801,1808445113
5777.878,364.1,1949506801,2420626
4206.218,200.099,1949506801,25680766
4305.193,321.4,1949506801,650386
14831.129,996.8,1949506801,5806514479
7352.535,398.6,1949506801,1857957636
8622.697,560.0,1949506801,960925073
2178.66,182.4,1949506801,605058186
7458.332,404.1,1949506801,106700
13220.981,778.9,1949506801,1695268658
4225.436,196.9,1949506801,25680776
5717.918,432.4,1949506801,48170050
4294.343,252.2,1949506801,87208497
5359.564,314.5,1949506801,21299243
6923.255,462.5,1949506801,675804
11972.437,782.0,1949506801,6916833968
4193.576,235.7,1949506801,8046278453
2439.246,217.8,1949506801,3214834919
5888.825,327.3,1949506801,59842804
12886.613,730.1,1949506801,487434569
4338.255,253.9,1949506801,1330276321
9144.827,652.5,1949506801,36994365
6372.345,481.9,1949506801,3190451926
8145.441,439.3,1949506801,87809110
5296.001,346.3,1949506801,5169532797
6594.464,470.1,1949506801,660457
8405.066,573.3,1949506801,931678429
13309.199,764.6,1949506801,35878957
13549.232,887.8,1949506801,267355253
5887.976,375.7,1949506801,80204
6161.438,462.701,1949506801,1028906
9621.737,628.8,1949506801,2287778650
6771.14,478.9,1949506801,1240039172
3619.172,234.4,1949506801,1494040920
6078.558,410.9,1949506801,79700
6669.885,387.7,1949506801,7205053
5594.3,379.0,1949506801,3441502758
4073.711,238.6,1949506801,3474119828
1778.027,101.001,1949506801,1762320772
4821.575,309.0,1949506801,796136327
6126.043,474.8,1949506801,2043681239
9011.644,649.2,1949506801,36994226
14973.005,1019.9,1949506801,296915114
6252.993,403.7,1949506801,11080728318
7384.967,409.1,1949506801,463802622
9928.99,546.8,1949506801,1098705
2281.619,148.201,1949506801,1571703936
4318.129,277.0,1949506801,3475213465
10235.934,555.0,1949506801,1093760
6210.761,447.4,1949506801,1894342703
4084.063,268.0,1949506801,106136
5962.756,388.8,1949506801,80205
8909.678,618.3,1949506801,7869557841
4427.968,241.201,1949506801,660456
12975.326,736.0,1949506801,1661424427
5129.976,324.8,1949506801,1263977745
11199.125,664.5,1949506801,1807979687
10257.081,697.9,1949506801,5855600
11254.864,709.0,1949506801,10529291
4071.827,215.1,1949506801,29586311
4189.868,257.5,1949506801,286366712
7661.744,564.0,1949506801,277837
9188.405,611.9,1949506801,25318828
14503.428,844.8,1949506801,252036718
8247.774,518.7,1949506801,6898619809
2535.262,156.4,1949506801,4495143666
10527.037,718.6,1949506801,25705902
8385.645,541.6,1949506801,7857123
5607.27,347.2,1949506801,894488217
4160.308,300.9,1949506801,26428726
8533.385,437.7,1949506801,109306
4114.095,260.9,1949506801,932589466
5644.616,357.0,1949506801,6314033138
7828.356,435.5,1949506801,2613724202
7198.464,478.3,1949506801,1944415063
11863.086,858.7,1949506801,191805
13307.099,908.9,1949506801,2810293714
7396.476,502.9,1949506801,7716258
4321.413,267.1,1949506801,6468686
2172.425,210.2,1949506801,946203089
4089.087,277.2,1949506801,8007201230
2719.685,165.0,1949506801,2503188271
11925.475,640.2,1949506801,256089786
1119.228,101.8,1949506801,621515190
4364.802,211.599,1949506801,3522599374
4480.886,368.5,1949506801,6051056991
6553.308,460.6,1949506801,1347991922
1495.443,143.8,1949506801,1256763249
11268.067,667.2,1949506801,5828470
11535.533,683.3,1949506801,1256285768
4318.753,255.5,1949506801,1257749066
5488.578,349.399,1949506801,1667215912
7810.35,516.3,1949506801,7463979945
9340.198,565.1,1949506801,6925165375
3423.094,241.7,1949506801,1608345272
5532.904,382.0,1949506801,292103636
8485.722,556.1,1949506801,3554713615
125.553,6.9,1949506801,33244316
9922.436,514.3,1949506801,1854303765
4302.425,305.9,1949506801,3541560836
11780.247,720.5,1949506801,33765598
11835.962,751.7,1949506801,1182812211
4580.736,306.4,1949506801,2387753980
15539.346,1071.8,1949506801,1762660650
6688.328,385.5,1949506801,6343346
5911.848,294.7,1949506801,289962732
9807.831,555.8,1949506801,3577385755
12266.034,760.1,1949506801,2811356478
7608.778,487.0,1949506801,3429214602
14274.26,852.3,1949506801,35878910
7571.587,481.8,1949506801,335895820
7232.056,355.4,1949506801,339322210
6665.635,475.9,1949506801,30391493
10739.43,635.3,1949506801,325133
5852.611,399.2,1949506801,1426
10781.569,625.8,1949506801,3577385997
5612.591,307.4,1949506801,25548853
5784.999,354.5,1949506801,260054762
14839.659,998.1,1949506801,1188814329
8045.19,571.5,1949506801,7162717
11249.143,732.5,1949506801,1436935520
3758.863,203.6,1949506801,582634
6190.167,382.9,1949506801,6090047697
7767.749,515.6,1949506801,28381813
6683.639,387.1,1949506801,7205042
4210.762,200.499,1949506801,935451584
10705.801,690.4,1949506801,5196732718
4471.507,290.5,1949506801,772836517
5384.688,350.1,1949506801,415333960
13156.185,727.6,1949506801,25648933
6556.219,393.9,1949506801,6688669
9148.47,598.6,1949506801,1750214692
9859.015,520.7,1949506801,3185370580
11783.103,749.5,1949506801,3030156119
10766.981,727.4,1949506801,6919495696
6034.471,406.9,1949506801,79169
7529.335,556.3,1949506801,4719447686
11803.15,705.6,1949506801,25713599
7167.5,515.5,1949506801,79297
7951.555,523.5,1949506801,7162733
7240.299,378.2,1949506801,275940
3356.194,236.8,1949506801,24951860
9135.888,578.0,1949506801,6960737309
4605.561,257.401,1949506801,301596823
7191.526,342.9,1949506801,3850205599
4564.566,283.2,1949506801,84322364
7756.614,562.7,1949506801,79415
6903.165,454.6,1949506801,6795839223
8220.084,436.2,1949506801,3412764261
4783.555,397.0,1949506801,3510216790
8745.352,569.9,1949506801,6898251791
8092.155,509.9,1949506801,10752733659
7085.963,402.6,1949506801,287993425
3328.349,230.4,1949506801,1481570360
5259.24,352.5,1949506801,647791
5301.488,350.9,1949506801,1751703516
4495.521,271.1,1949506801,277513
4122.096,214.7,1949506801,31417913
7820.834,513.8,1949506801,277809
4352.929,210.699,1949506801,3522599386
6698.03,479.0,1949506801,79428
8004.927,502.7,1949506801,805346344
5035.487,381.2,1949506801,660486
4077.802,239.0,1949506801,1422947147
1416.653,155.9,1949506801,33245502
10151.861,538.3,1949506801,6597508502
4240.21,202.599,1949506801,1330245926
11472.009,812.7,1949506801,3479449447
6781.668,408.0,1949506801,6754102623
4204.69,247.2,1949506801,103788
13571.095,938.3,1949506801,1139932217
3704.596,187.1,1949506801,80009
7448.75,383.3,1949506801,261042
7005.766,419.8,1949506801,6781309627
9282.687,540.2,1949506801,6900006432
7304.844,407.6,1949506801,1704568
11050.244,670.6,1949506801,92148091
3912.499,235.7,1949506801,1087017340
6652.043,500.0,1949506801,5607847130
5754.543,399.1,1949506801,1242392601
11991.647,873.8,1949506801,1674428673
9992.313,583.1,1949506801,1411117629
7520.388,511.4,1949506801,33324558
10290.857,607.8,1949506801,1037725
9997.328,686.2,1949506801,20235043
5334.959,333.699,1949506801,1682276934
11181.797,653.4,1949506801,8011622
4643.809,334.2,1949506801,660492
13837.042,824.6,1949506801,485601004
7963.766,464.1,1949506801,33589343
3335.077,204.8,1949506801,6464514
4764.519,312.9,1949506801,12630968
4254.969,267.9,1949506801,277538
6772.334,368.8,1949506801,619507766
9455.184,624.9,1949506801,5843006
6393.67,365.1,1949506801,6662263013
7754.364,477.0,1949506801,3266150203
13001.93,735.0,1949506801,482592830
7729.059,465.0,1949506801,416097676
6117.642,360.7,1949506801,2368845781
15552.346,870.7,1949506801,1733319670
5980.042,326.0,1949506801,2140424877
10242.638,681.9,1949506801,339776483
7700.75,471.3,1949506801,805674487
16047.515,863.2,1949506801,5483988081
5191.167,305.3,1949506801,74921983
4984.755,375.1,1949506801,660487
7089.517,525.1,1949506801,659307
5020.49,269.2,1949506801,1241389220
5491.758,360.9,1949506801,1345277306
5467.228,386.301,1949506801,17864144
3536.078,226.9,1949506801,841832146
11279.443,698.8,1949506801,9579541567
6167.926,432.6,1949506801,25339618
6627.054,468.5,1949506801,3274888559
7324.706,527.1,1949506801,325183793
4169.696,263.6,1949506801,591128972
8027.582,502.8,1949506801,1698348308
3645.195,349.4,1949506801,303997081
6201.453,431.4,1949506801,16200168
9689.564,618.6,1949506801,1134772563
5414.033,341.0,1949506801,79481
9042.438,651.8,1949506801,675939
4803.329,333.9,1949506801,1116335517
7868.085,472.1,1949506801,6946084466
3830.078,260.7,1949506801,79630
4088.296,254.0,1949506801,1938102912
7681.073,489.1,1949506801,106404
6919.343,488.6,1949506801,16941428
10115.146,651.8,1949506801,6960736885
4144.134,297.4,1949506801,1887610566
13556.27,899.3,1949506801,6535217209
12654.462,764.7,1949506801,2305536043
4707.589,354.8,1949506801,25365757
6420.333,492.3,1949506801,79303
7931.863,403.3,1949506801,103093
10621.606,664.9,1949506801,9279998219
1210.276,109.6,1949506801,269593322
10025.152,575.6,1949506801,1256285664
10819.876,646.4,1949506801,8294009595
12941.377,808.2,1949506801,7380217054
11919.081,713.3,1949506801,25317763
6594.364,398.4,1949506801,6700050
6158.841,436.0,1949506801,2531325116
6668.311,457.2,1949506801,79321
2435.377,149.5,1949506801,310331
3164.132,196.3,1949506801,30387152
4012.332,217.1,1949506801,2496550037
4474.588,245.401,1949506801,1965658361
8086.866,518.9,1949506801,41317713
15139.542,831.1,1949506801,6334560723
5219.226,332.8,1949506801,1263977628
6177.201,392.3,1949506801,103957
7350.432,415.5,1949506801,666887013
5079.903,376.5,1949506801,5645550906
4341.89,252.7,1949506801,1702495957
7080.788,389.6,1949506801,4751401209
8101.448,499.2,1949506801,33320722
6055.451,456.6,1949506801,79441
8017.061,448.5,1949506801,104038
6490.778,386.2,1949506801,6700029
3554.113,305.6,30561165,662846
14418.093,936.9,30561165,4077403178
9814.84,662.2,30561165,4146803528
5150.925,455.2,30561165,6314848142
4105.393,358.0,30561165,6923153
6896.748,586.7,30561165,10143435800
6203.039,495.4,30561165,1762320662
4898.111,406.7,30561165,791444951
6132.787,443.8,30561165,262522418
5118.776,439.4,30561165,10031759215
8243.692,667.8,30561165,482509479
4204.008,346.4,30561165,1437677695
715.237,62.9,30561165,25665506
4969.262,379.1,30561165,25318027
2687.069,223.4,30561165,619513325
6465.661,469.3,30561165,2638447049
10096.215,662.201,30561165,288776960
2719.753,254.9,30561165,12631021
598.926,58.4,30561165,21617722
8490.738,543.8,30561165,824421724
6291.39,396.1,30561165,820424111
2795.038,214.6,30561165,270301113
5976.526,425.4,30561165,25328783
3078.283,258.7,30561165,79482
7065.407,507.2,30561165,143769
5366.281,459.5,30561165,6465195
9558.325,620.7,30561165,3429214611
2857.274,238.0,30561165,1210530772
4757.087,422.4,30561165,349291158
6994.638,587.9,30561165,1628777492
4137.932,368.2,30561165,6923581
14666.55,877.1,30561165,3627537290
7852.342,591.1,30561165,25313773
6434.95,550.1,30561165,1340506843
4787.302,378.7,30561165,3577385917
4708.85,401.7,30561165,6354983
6542.982,502.4,30561165,6779180777
3018.054,254.6,30561165,79470
5334.544,466.6,30561165,280980
7269.195,595.9,30561165,573953
4534.965,308.2,30561165,1894342644
3946.021,347.3,30561165,8566868659
2678.383,247.4,30561165,659970
3258.956,298.4,30561165,106172
3819.795,341.2,30561165,675802
4053.602,354.2,30561165,33407696
5421.876,454.2,30561165,109242
7352.265,472.2,30561165,6240096381
3923.474,326.9,30561165,191905
8043.258,599.0,30561165,7328888008
5871.263,486.6,30561165,106696
5007.98,405.1,30561165,25318285
8808.991,602.8,30561165,2590189807
10675.553,704.2,30561165,103779
9753.464,584.8,30561165,618613099
2265.846,194.8,30561165,662808
10610.804,734.7,30561165,1767953683
4042.666,342.0,30561165,277537
1629.471,142.0,30561165,682976
8575.23,516.9,30561165,2551366881
3415.21,290.7,30561165,7141675484
11040.709,748.1,30561165,469133320
4537.266,393.4,30561165,3185370443
4173.148,374.1,30561165,313966879
5166.053,449.4,30561165,3474929649
6021.732,514.2,30561165,5821809
1643.749,168.8,30561165,1638466390
5543.117,487.0,30561165,79859
3140.191,302.8,30561165,660490
3568.206,312.9,30561165,6557955
7280.105,575.1,30561165,6679777514
4023.283,348.0,30561165,280721
7112.1,434.2,30561165,2498504682
7468.108,580.6,30561165,482494058
4294.726,362.7,30561165,191822
8108.012,548.9,30561165,1718584417
10185.423,675.1,30561165,283383165
5272.167,447.8,30561165,1965658357
2156.673,187.0,30561165,25335054
3291.905,284.6,30561165,17864157
15195.395,797.0,30561165,10527185
6668.272,504.3,30561165,1330238385
5991.883,492.1,30561165,1762320624
4067.459,360.5,30561165,643579
13094.008,880.5,30561165,9021421240
4619.389,387.9,30561165,619513136
7400.044,476.8,30561165,5645242180
6650.776,505.4,30561165,619013983
6903.035,599.5,30561165,1326587305
1347.004,125.1,30561165,16940756
5137.688,441.4,30561165,79600
2616.367,221.0,30561165,8063850424
1058.829,88.6,30561165,2729720782
8288.813,626.1,30561165,2621209111
8785.925,586.7,30561165,2305536211
6210.646,525.9,30561165,771643432
3670.627,341.4,30561165,1298602559
4861.892,424.0,30561165,310366
2528.038,216.6,30561165,3165358152
8756.615,567.0,30561165,26282969
7030.497,554.3,30561165,7842864
5092.092,459.9,30561165,3760880486
5332.361,448.3,30561165,36460759
5862.997,472.4,30561165,25447934
4067.606,375.7,30561165,17975629
6029.525,544.2,30561165,963550894
7001.641,540.6,30561165,6313104025
3849.17,338.6,30561165,25318404
4082.28,354.4,30561165,858406105
4111.895,291.7,30561165,4349415829
14957.628,897.3,30561165,6110619094
12059.215,673.5,30561165,1308812093
10079.114,677.5,30561165,6910302192
2698.506,236.6,30561165,1486491425
11063.289,783.7,30561165,935331231
2017.538,184.8,30561165,21616698
12872.478,888.4,30561165,865043631
7169.083,558.9,30561165,482509242
4342.186,264.6,30561165,257657733
4326.042,347.1,30561165,1455170103
7194.281,557.2,30561165,33245542
14094.715,865.2,30561165,5464922202
5092.778,451.7,30561165,1200708002
5025.819,386.0,30561165,106339
10999.095,764.5,30561165,290184807
3641.273,320.3,30561165,8718097673
15232.037,793.4,30561165,10527488
6538.391,484.2,30561165,7113036473
2536.094,214.4,30561165,662809
3820.012,322.1,30561165,2309361061
12357.496,797.1,30561165,1374829536
2594.425,185.8,30561165,10171785375
7588.465,569.7,30561165,21298058
9847.4,689.1,30561165,650642
10213.824,727.6,30561165,5628342582
3612.865,266.0,30561165,2140424914
5187.351,442.2,30561165,1024931
2114.142,174.0,30561165,79318
11674.218,805.0,30561165,6342111778
3779.161,321.7,30561165,2293040241
6762.0,507.5,30561165,35878936
10012.44,896.4,30561165,1188814413
5997.137,392.5,30561165,1085973854
5833.876,383.6,30561165,2305536186
3942.579,328.2,30561165,5854161
7301.463,537.2,30561165,6898251648
4045.347,343.6,30561165,3165358594
9750.665,677.8,30561165,650637
11206.162,747.0,30561165,84322354
7044.326,472.4,30561165,16263628
6374.168,493.1,30561165,3586409655
8312.568,579.0,30561165,6961402624
5000.525,431.0,30561165,1683116521
8581.425,745.2,30561165,79745
10796.524,755.6,30561165,5622293313
2313.056,190.7,30561165,25335259
5629.209,484.5,30561165,35677053
2217.703,189.6,30561165,21616668
2584.609,219.2,30561165,1133937499
4684.592,395.8,30561165,109287
10384.789,658.3,30561165,3516220336
10256.474,624.3,30561165,6076862760
8548.601,591.9,30561165,452626365
3689.021,260.5,30561165,6781309637
3365.873,294.2,30561165,12534271
4246.64,365.9,30561165,7993719585
1762.675,129.5,30561165,30688493
2889.14,211.0,30561165,1028811498
3688.224,315.3,30561165,1485390121
1177.036,91.5,30561165,25554680
9394.34,631.3,30561165,7190328
4940.636,337.7,30561165,1890042058
5570.154,461.9,30561165,974588761
2172.049,190.2,30561165,28381107
9935.94,627.2,30561165,615943676
11146.407,760.6,30561165,1258855228
6425.307,515.9,30561165,1288325571
4569.695,394.0,30561165,1075385900
13716.252,853.1,30561165,33363241
9475.221,640.7,30561165,158651
3678.528,318.7,30561165,662845
4827.028,292.3,30561165,257686128
9063.594,606.2,30561165,262181978
7823.794,627.9,30561165,482487858
13107.917,882.1,30561165,9021421239
6630.713,516.7,30561165,980255855
5157.225,441.8,30561165,1200648800
3276.179,286.6,30561165,660505
952.151,78.8,30561165,504674415
8292.392,576.6,30561165,6961402622
2233.02,188.3,30561165,25335244
5558.414,367.6,30561165,482592849
10201.934,573.6,30561165,1330223951
3566.162,317.4,30561165,30465464
3623.188,308.5,30561165,647825
12233.462,731.0,30561165,6087222828
6791.731,531.8,30561165,446762390
4228.274,357.3,30561165,79511
5055.483,409.3,30561165,743184422
7875.221,513.0,30561165,6608850054
6680.896,552.5,30561165,1342671144
13691.883,850.2,30561165,32957192
6022.159,391.3,30561165,6900006530
800.936,74.1,30561165,79408
7209.007,524.0,30561165,6944304406
3386.801,262.4,30561165,1434898295
7454.273,595.4,30561165,649565
7787.238,706.4,30561165,281705
1375.514,127.7,30561165,16940755
12057.809,799.7,30561165,8189057352
11909.079,652.1,30561165,255927268
860.568,70.3,30561165,3205247780
5555.936,384.8,30561165,2324660673
12562.611,852.2,30561165,291339493
7369.021,652.8,30561165,283286492
7894.237,589.5,30561165,25313711
12478.445,866.6,30561165,2228889682
1576.926,120.5,30561165,28830609
6664.986,552.3,30561165,1801655728
10109.453,650.1,30561165,8060089223
2168.401,196.0,30561165,13822918
8566.74,538.8,30561165,10529295
8024.863,579.7,30561165,5630226088
1049.035,99.5,30561165,325183789
1587.681,144.6,30561165,16940770
5124.89,366.3,30561165,3185370296
2007.714,176.3,30561165,25686431
3181.258,237.8,30561165,9279998221
10098.58,713.9,30561165,32545745
6673.842,556.3,30561165,1808445113
6442.843,436.9,30561165,2420626
11539.19,745.1,30561165,25680766
9886.723,693.8,30561165,650386
9940.401,887.7,30561165,5806514479
14344.928,941.4,30561165,1857957636
3171.316,277.0,30561165,960925073
8778.173,600.6,30561165,605058186
5676.634,460.9,30561165,106700
6099.143,455.8,30561165,1695268658
11476.761,739.7,30561165,25680776
2132.001,177.6,30561165,48170050
10609.707,696.3,30561165,87208497
11733.369,672.3,30561165,21299243
3627.935,318.7,30561165,675804
9344.97,616.2,30561165,6916833968
5673.502,480.8,30561165,8046278453
8012.683,563.4,30561165,3214834919
4498.051,306.3,30561165,59842804
5723.512,384.8,30561165,487434569
10653.619,698.0,30561165,1330276321
1686.047,139.0,30561165,36994365
10039.76,693.3,30561165,3190451926
8523.858,503.2,30561165,87809110
3016.205,273.6,30561165,5169532797
1354.163,113.4,30561165,660457
14788.637,932.3,30561165,931678429
6187.361,441.5,30561165,35878957
11918.085,828.7,30561165,267355253
4642.506,411.4,30561165,80204
3759.336,345.1,30561165,1028906
3915.204,338.0,30561165,2287778650
1348.614,114.1,30561165,1240039172
4026.301,345.3,30561165,1494040920
7558.484,656.0,30561165,79700
6374.332,541.8,30561165,7205053
2055.38,174.1,30561165,3441502758
4573.937,394.8,30561165,3474119828
6250.681,496.7,30561165,1762320772
6421.115,553.9,30561165,796136327
1705.808,176.1,30561165,2043681239
1552.864,130.0,30561165,36994226
13341.858,960.8,30561165,296915114
6913.049,467.9,30561165,11080728318
4028.523,240.9,30561165,463802622
5277.583,453.8,30561165,1098705
6287.493,513.6,30561165,1571703936
4299.351,390.8,30561165,3475213465
4529.401,367.8,30561165,1093760
1661.344,170.9,30561165,1894342703
3561.39,309.0,30561165,106136
4542.363,390.7,30561165,80205
3215.044,289.3,30561165,7869557841
5211.252,453.5,30561165,660456
5516.546,364.2,30561165,1661424427
6609.902,569.9,30561165,1263977745
6085.31,499.2,30561165,1807979687
3873.945,320.1,30561165,5855600
8627.397,543.2,30561165,10529291
5609.893,398.0,30561165,29586311
6012.326,502.4,30561165,286366712
473.131,43.3,30561165,277837
3493.771,322.0,30561165,25318828
14878.168,908.7,30561165,252036718
6965.277,496.8,30561165,6898619809
6111.756,502.0,30561165,4495143666
3068.257,232.5,30561165,25705902
6736.683,607.7,30561165,7857123
4920.368,431.5,30561165,894488217
8727.373,583.2,30561165,26428726
4290.686,377.5,30561165,109306
7124.42,472.9,30561165,932589466
6729.96,508.7,30561165,6314033138
4401.713,268.0,30561165,2613724202
2049.739,173.1,30561165,1944415063
4404.306,375.6,30561165,191805
11675.952,849.8,30561165,2810293714
1944.284,178.8,30561165,7716258
5195.123,406.9,30561165,6468686
6746.681,518.1,30561165,946203089
5851.441,462.4,30561165,8007201230
5292.572,422.1,30561165,2503188271
12315.721,704.1,30561165,256089786
7726.551,579.2,30561165,621515190
11683.193,755.6,30561165,3522599374
9347.334,651.5,30561165,6051056991
9849.822,672.0,30561165,1347991922
6604.387,498.6,30561165,1256763249
5957.381,501.9,30561165,5828470
5822.604,456.4,30561165,1256285768
10750.522,750.9,30561165,1257749066
12088.091,824.9,30561165,1667215912
7035.011,654.8,30561165,7463979945
9317.799,629.0,30561165,6925165375
4791.442,429.2,30561165,1608345272
3451.374,303.3,30561165,292103636
1188.285,91.9,30561165,3554713615
7519.9,546.2,30561165,33244316
10312.682,578.2,30561165,1854303765
10601.46,664.8,30561165,3541560836
6469.561,543.7,30561165,33765598
4377.182,330.3,30561165,1182812211
4248.209,381.9,30561165,2387753980
10648.618,962.7,30561165,1762660650
5596.517,493.4,30561165,6343346
12904.241,837.5,30561165,289962732
4094.902,328.9,30561165,3577385755
6939.407,558.6,30561165,2811356478
9558.845,621.0,30561165,3429214602
7152.422,529.2,30561165,35878910
7950.004,546.0,30561165,335895820
14174.379,898.2,30561165,339322210
1205.894,100.5,30561165,30391493
5032.897,408.8,30561165,325133
7452.151,644.1,30561165,1426
5068.64,398.9,30561165,3577385997
4430.327,311.1,30561165,25548853
6680.577,439.9,30561165,260054762
9948.931,889.0,30561165,1188814329
1222.482,114.5,30561165,7162717
3790.363,302.5,30561165,1436935520
4380.647,368.3,30561165,582634
12573.738,741.9,30561165,6090047697
1722.785,161.7,30561165,28381813
6388.086,541.2,30561165,7205042
11543.734,745.5,30561165,935451584
8936.179,583.2,30561165,5196732718
6293.965,535.4,30561165,772836517
11700.052,794.2,30561165,415333960
5697.405,375.0,30561165,25648933
4769.219,451.7,30561165,6688669
3449.961,291.9,30561165,1750214692
4152.482,333.5,30561165,3185370580
4324.323,268.9,30561165,3030156119
8669.924,561.6,30561165,6919495696
7514.397,652.0,30561165,79169
612.901,52.5,30561165,4719447686
6090.221,478.7,30561165,25713599
482.18,37.6,30561165,79297
1632.304,136.2,30561165,7162733
4368.573,375.3,30561165,275940
4984.985,444.8,30561165,24951860
8520.407,631.1,30561165,6960737309
5336.903,453.2,30561165,301596823
13810.223,885.7,30561165,3850205599
10948.814,754.2,30561165,84322364
146.2,13.0,30561165,79415
2766.49,184.6,30561165,6795839223
4768.926,414.6,30561165,3412764261
10011.422,704.5,30561165,3510216790
7693.553,584.1,30561165,6898251791
14475.726,910.8,30561165,10752733659
13463.002,891.7,30561165,287993425
4696.697,417.9,30561165,1481570360
2731.318,240.0,30561165,647791
6901.028,595.8,30561165,1751703516
5975.447,516.2,30561165,277513
6095.625,394.1,30561165,31417913
1731.423,145.9,30561165,277809
11671.32,754.7,30561165,3522599386
951.65,74.1,30561165,79428
6549.74,568.8,30561165,805346344
3016.722,288.0,30561165,660486
4569.846,395.2,30561165,1422947147
7641.258,610.9,30561165,33245502
10542.107,602.2,30561165,6597508502
11558.601,746.6,30561165,1330245926
4013.229,329.6,30561165,3479449447
4986.377,386.2,30561165,6754102623
10541.948,691.8,30561165,103788
10975.444,772.5,30561165,1139932217
5522.54,433.7,30561165,80009
5515.26,440.1,30561165,261042
3697.991,260.6,30561165,6781309627
5878.044,374.4,30561165,6900006432
4045.422,285.3,30561165,1704568
5337.315,443.7,30561165,92148091
5824.673,407.2,30561165,1087017340
10416.48,723.0,30561165,5607847130
2403.368,206.1,30561165,1242392601
4532.867,390.7,30561165,1674428673
10128.569,647.0,30561165,1411117629
13903.959,870.4,30561165,33324558
5003.282,428.9,30561165,1037725
2538.548,185.5,30561165,20235043
11934.472,809.2,30561165,1682276934
6623.892,591.6,30561165,8011622
